ID,Text,trinary result,source
1835, i swear to cheese &amp; crackers @songzyuuup is in Detroit like every 2 months &amp; i NEVER get to see him!  i swear this blows monkeyballs!,-1,Twiiter_dataSet_Sentiment140
1836, i think i gain another 4kg,0,Twiiter_dataSet_Sentiment140
1837, i think i need a drink,0,Twiiter_dataSet_Sentiment140
1838, i think im going to bed now... sooo tired! nitey nite!,1,Twiiter_dataSet_Sentiment140
1839," i think its a good day, bang bang, dirty rich",-1,Twiiter_dataSet_Sentiment140
1840, I think its work time,0,Twiiter_dataSet_Sentiment140
1841, I think my friend has swine flu... FOR REAL  he's in the hospital.,1,Twiiter_dataSet_Sentiment140
1842, i think my trachea is infected again.,-1,Twiiter_dataSet_Sentiment140
1843, i thnk ima cry i feel rlly bad,-1,Twiiter_dataSet_Sentiment140
1844, i thought i made some progress... Nope,0,Twiiter_dataSet_Sentiment140
1845, i totally know how you feel,0,Twiiter_dataSet_Sentiment140
1846, i wanna be like you (Demi),1,Twiiter_dataSet_Sentiment140
1847, i wanna crawl in a ball..,0,Twiiter_dataSet_Sentiment140
1848, i wanna vote for Miley Cyrus and I cant!! I wanna live in the united states now!!,1,Twiiter_dataSet_Sentiment140
1849, i wanna watch the new ep but of course it's ppv..put it on the pay members page too..please matt!!!,1,Twiiter_dataSet_Sentiment140
1850, I want all my friends back. (via @Mikejones37) as do I.  Happy for you mike.,1,Twiiter_dataSet_Sentiment140
1851, I want an unltimate maing room... free astros. XD,1,Twiiter_dataSet_Sentiment140
1852, i want baja california starbursts for some odd reason. :/,-1,Twiiter_dataSet_Sentiment140
1853, i want iphone OS 3.0...how much longer must i wait? :] me eating french toast. Yum yum yum,1,Twiiter_dataSet_Sentiment140
1854, I want my Casanova &amp; Clopin.,0,Twiiter_dataSet_Sentiment140
1855, i want summer love! PLEASE LORDDD lol. im so patheticcc.,-1,Twiiter_dataSet_Sentiment140
1856," I want the ham sandwich now, but diannaaaa is making me play pokemon.",1,Twiiter_dataSet_Sentiment140
1857, i want to b happy n content. tell me hw. - http://tweet.sg,1,Twiiter_dataSet_Sentiment140
1858, I want to but i can't ,0,Twiiter_dataSet_Sentiment140
1859," i want to enter in my old my space , but i forget the password",0,Twiiter_dataSet_Sentiment140
1860, i want to get away!,1,Twiiter_dataSet_Sentiment140
1861, i want to get out of sm riiight now. it is draining my soul,1,Twiiter_dataSet_Sentiment140
1862, i want to go home get in bed. eat soup. watch friends season 5. all day. i feel like crap,-1,Twiiter_dataSet_Sentiment140
1863, I want to go to the Teen Choice Awards!,1,Twiiter_dataSet_Sentiment140
1864, I want to move so fucking bad. I hate it here. I wish I never bought concert tickets because now I can't move as soon as I want.,-1,Twiiter_dataSet_Sentiment140
1865, dude bringing up memories now,0,Twiiter_dataSet_Sentiment140
1866, Eden missed a turn and then drifted. It was so damn scary. ((,-1,Twiiter_dataSet_Sentiment140
1867, ehhh bad day,-1,Twiiter_dataSet_Sentiment140
1868," elaina and sarah are over, watching movies and what not",0,Twiiter_dataSet_Sentiment140
1869, electricity is out.,0,Twiiter_dataSet_Sentiment140
1870, Eliminated Me (KQs) SB x (AKo) CO-1 with a king in the flop.,1,Twiiter_dataSet_Sentiment140
1871," em chï¿½n cï¿½i trï¿½nh ?? English c?a th?ng AR47 quï¿½, v?y mï¿½ nï¿½ c? ng?i s?a em hoï¿½i huhu",0,Twiiter_dataSet_Sentiment140
1872, Empty Nest...literally @ my fiancee's.  I hope they're still around. They were SO CUTE &amp; I miss them!,1,Twiiter_dataSet_Sentiment140
1873, England what the hell :'( :'( #cricket # T20,-1,Twiiter_dataSet_Sentiment140
1874, enough said.,0,Twiiter_dataSet_Sentiment140
1875,- eShoot canceled... It's storming and raining in Tampa!  ,-1,Twiiter_dataSet_Sentiment140
1876, europe cruise mite be cancelled; there was a fire that happened on our ship..... My summer is officialy ruined. ,-1,Twiiter_dataSet_Sentiment140
1877, even Poirot is not making my head feel better.,0,Twiiter_dataSet_Sentiment140
1878, even worse than I thought ,-1,Twiiter_dataSet_Sentiment140
1879," Ever since my brother got married, I feel so alone at home. Even though we seldom communicate but he's presence at home is enough.",0,Twiiter_dataSet_Sentiment140
1880, everybody has jobs. I am going to be the only one without money.,0,Twiiter_dataSet_Sentiment140
1881," everybody that has my number and my BBM my phone is not working so will be getting a new phone on thursday.. THIS SUCKS, i love you yall",1,Twiiter_dataSet_Sentiment140
1882, everyone deserves to be forgiven.,1,Twiiter_dataSet_Sentiment140
1883, everyone have an AWESOME wknd! yay for sunshine!,1,Twiiter_dataSet_Sentiment140
1884, everyones just set to &quot;Away&quot; on msn.. nobody to talk to :\,-1,Twiiter_dataSet_Sentiment140
1885, Everything went as planned!!! Now I have many many many new souvenirs from #Herschel and #Planck ,1,Twiiter_dataSet_Sentiment140
1886, everythings so fucking chilled atm  loving life right this minute. ooo dj am and trvs ayeeeeeeee i think sooo  FIX YOUR FACE 14 FTW.,1,Twiiter_dataSet_Sentiment140
1887, exams suck,-1,Twiiter_dataSet_Sentiment140
1888, Exams!!!,1,Twiiter_dataSet_Sentiment140
1889, excellent morning! trying to take in the fact that theres only 1 more week left of school &quot;/,1,Twiiter_dataSet_Sentiment140
1890, Excited about purchasing my new MacBook Pro - should be here in a few days,1,Twiiter_dataSet_Sentiment140
1891, Excited. Dont think i will sleep tonight!,1,Twiiter_dataSet_Sentiment140
1892, failed my psychology class last semester. I don't know if i want to go back in the fall now. Wow that's depressing and whats even more,-1,Twiiter_dataSet_Sentiment140
1893," fallen leaves, fallen leaves on the ground ",0,Twiiter_dataSet_Sentiment140
1894, fantastic..it's probably cause of the messaging last night/morning..,1,Twiiter_dataSet_Sentiment140
1895, Farm Town isn't connecting for me. And I have crops that need to be harvested. #fb,0,Twiiter_dataSet_Sentiment140
1896, Farrah Fawcett has passed away ,0,Twiiter_dataSet_Sentiment140
1897, Farrah Fawcett... one less charlie's angel but one more angel for god,0,Twiiter_dataSet_Sentiment140
1898, FBI: Terrorist Attack On Golden Gate Bridge May Have Been Green-Screened http://bit.ly/hdexD (via @TheOnion),-1,Twiiter_dataSet_Sentiment140
1899, fcked thing up for good no ,1,Twiiter_dataSet_Sentiment140
1900," feel like crying. fucking bitch stealing my family, i want them back.",-1,Twiiter_dataSet_Sentiment140
1901," Feel like shit. Choked on something last night &amp; now throat &amp; chest ache &amp; headache. Chicken noodle soup, sandwich, chips, then bed.",-1,Twiiter_dataSet_Sentiment140
1902," Feel sorry for him, he's kidless on father's day.",-1,Twiiter_dataSet_Sentiment140
1903, feeling sad that rapidshare.com acct has bn expired... #fb,-1,Twiiter_dataSet_Sentiment140
1904, feeling very down this friday morning... i hate when i have time to think... i just get myself down /sigh,-1,Twiiter_dataSet_Sentiment140
1905,- Figuredd out how to edit profilee  .. &amp; Levi youu dont need to do a 200 Calorie diet :S,-1,Twiiter_dataSet_Sentiment140
1906, Final Destination 4 has a release date!! August 1st!!!!,1,Twiiter_dataSet_Sentiment140
1907, finally a good mood ,1,Twiiter_dataSet_Sentiment140
1908, finally got my FMC tickets in the mail!!!!!!!!! yeeeeeeeeeeee,1,Twiiter_dataSet_Sentiment140
1909, finally linked my fone 2 twitter,0,Twiiter_dataSet_Sentiment140
1910, Finally! I finished a new item in my striped colorful knitted line! Want to see it? =&gt;&gt; http://bit.ly/UZtpT,1,Twiiter_dataSet_Sentiment140
1911, finally!! lol but  piccckkk mee uppp!!!,1,Twiiter_dataSet_Sentiment140
1912, Find it yet?,0,Twiiter_dataSet_Sentiment140
1913, fine. I should be anyway. see you at the 4th quarter.,1,Twiiter_dataSet_Sentiment140
1914, fingers crossed another enjoyable night cause of someoneeeee,1,Twiiter_dataSet_Sentiment140
1915,- finishing up my midterm project for web publishing class &amp; waiting to go over zachs house. ,0,Twiiter_dataSet_Sentiment140
1916," Finn fell of the balcony, seems ok, but will know better in a few hours",0,Twiiter_dataSet_Sentiment140
1917,#NAME?,0,Twiiter_dataSet_Sentiment140
1918, Fix my puter... Its taking a dump.,-1,Twiiter_dataSet_Sentiment140
1919, flordia- and @stellarkartband- where do u send in the pictures of the shrits? saw ur update on facebook ,0,Twiiter_dataSet_Sentiment140
1920, Flower died.,0,Twiiter_dataSet_Sentiment140
1921, follow me,0,Twiiter_dataSet_Sentiment140
1922, Follow me on Twitter!  http://bit.ly/P1I1h,1,Twiiter_dataSet_Sentiment140
1923, food poisoning ?,-1,Twiiter_dataSet_Sentiment140
1924, for once cant i be number one,0,Twiiter_dataSet_Sentiment140
1925, FORÃ‡A MEADD ! http://meadd.com/adrianoshevchenko/15425876,1,Twiiter_dataSet_Sentiment140
1926," forgot about my spanish essay. hopefully, i finish before 3 AM.",0,Twiiter_dataSet_Sentiment140
1927, Found a place to buy Secret Agent Sam. Now where to get it for free...,0,Twiiter_dataSet_Sentiment140
1928, Free Movie was sold out...wtf?,-1,Twiiter_dataSet_Sentiment140
1929,- FRIDAY! i've caught a cold. How rubbish is that? At least i've got the whole weekend to spend in bed. ,-1,Twiiter_dataSet_Sentiment140
1930," Friday!!! Plus, woke up naturally, no nasty alarm. The world is so much nicer when the sun wakes you up instead of some radio dj ",-1,Twiiter_dataSet_Sentiment140
1931, Friend's emailed me a list of signs you're middle aged woman and I relate to 90%... incl. forgetfulness ...so I am now becoming my Mum,-1,Twiiter_dataSet_Sentiment140
1932," from NCAVP's report: 2008, with 29 total murders, has the highest number of deaths since 1999, and an increase of 28% from 2007",-1,Twiiter_dataSet_Sentiment140
1933, from seeing all my koreans buisnesses failing.,-1,Twiiter_dataSet_Sentiment140
1934, fuck it,-1,Twiiter_dataSet_Sentiment140
1935, fuck overtime!,-1,Twiiter_dataSet_Sentiment140
1936," fuck that, Dev is clearly superior.",-1,Twiiter_dataSet_Sentiment140
1937, fuckin ugh...,-1,Twiiter_dataSet_Sentiment140
1938, fxcking tired and sooo cold,-1,Twiiter_dataSet_Sentiment140
1939, gdocs letting me down. Not saving and not sharing. One more go.,0,Twiiter_dataSet_Sentiment140
1940, get better friend. It sucks not to be able to taste. So sorry,-1,Twiiter_dataSet_Sentiment140
1941, Getting close to 2K followers!  I feel a chocolate party coming on! You are all invited ,1,Twiiter_dataSet_Sentiment140
1942,- Getting 'er done.. 16 hrs of work behind me. Not sure how many left in front ,0,Twiiter_dataSet_Sentiment140
1943, Getting ideas for my room revamp! ,1,Twiiter_dataSet_Sentiment140
1944," getting ready for school. after i print out this song, fancy, i know.",0,Twiiter_dataSet_Sentiment140
1945, getting ready for work ....  def should have stayed in last night ,0,Twiiter_dataSet_Sentiment140
1946,#NAME?,0,Twiiter_dataSet_Sentiment140
1947, gettn meds for my baby. he's got a stuffy nose and now a cough. his 1st time getting sick,-1,Twiiter_dataSet_Sentiment140
1948,- Gig was awesome! Am exahausted and so dont want to revise  Boo Hoo!,1,Twiiter_dataSet_Sentiment140
1949, girls are so mean now a days damn,-1,Twiiter_dataSet_Sentiment140
1950, Git version of Gnome Shell broke Compiz. Still get nice clutter effects though.,-1,Twiiter_dataSet_Sentiment140
1951, glad I could help...or not depending on how much $ you spend ;),1,Twiiter_dataSet_Sentiment140
1952, glade you liked it i'll be over in a few minutes,1,Twiiter_dataSet_Sentiment140
1953, i want to shop!! - http://tweet.sg,1,Twiiter_dataSet_Sentiment140
1954," I want to take pieces of the past and bring them to the present.Things Would Change.A life without you,That wouldn't be the same.. ?",0,Twiiter_dataSet_Sentiment140
1955, I wanted Taj to win,0,Twiiter_dataSet_Sentiment140
1956, I wanted the cavs to win it all! Defense wins the game Cavs.... I don't like loosing and I know this is alot of pressure on Bron.,-1,Twiiter_dataSet_Sentiment140
1957, i wasted more than a roll of film.,-1,Twiiter_dataSet_Sentiment140
1958, i will txt you when i get back from oc. Maybe we can do something. Ill make you feel better. . Na mean. Lol jk,-1,Twiiter_dataSet_Sentiment140
1959, i wish he knew how much i miss him...,-1,Twiiter_dataSet_Sentiment140
1960, I wish I could play guitar..... my guitar I got a few christmas`s ago is collecting dust! I need to learn! haha,1,Twiiter_dataSet_Sentiment140
1961," I wish I lived far far away, in a fairytale land.... With lots of happiness and love... Ahhhh to daydream",1,Twiiter_dataSet_Sentiment140
1962, i wish i was famous.,0,Twiiter_dataSet_Sentiment140
1963, I wish I were there.,0,Twiiter_dataSet_Sentiment140
1964, I WISH IT WAS SUMMER TIME.....,0,Twiiter_dataSet_Sentiment140
1965, I wish Mark was here,0,Twiiter_dataSet_Sentiment140
1966, i wish paramore won for best song... boo,1,Twiiter_dataSet_Sentiment140
1967, I wish this was easier!! ,1,Twiiter_dataSet_Sentiment140
1968, i woke up! Lol ~,1,Twiiter_dataSet_Sentiment140
1969,"-- I won't feel guilty and like I should be revising stuff after today, haha ",-1,Twiiter_dataSet_Sentiment140
1970," I work the next 4 days, 8 hours each day. No fun.",1,Twiiter_dataSet_Sentiment140
1971, i... have to start... work... tomorrow......................,0,Twiiter_dataSet_Sentiment140
1972, icant stop smiling! Especially thinking of the time we ran to the train...,1,Twiiter_dataSet_Sentiment140
1973, idk why i 'm so sad  i need to somone right now ,-1,Twiiter_dataSet_Sentiment140
1974,#NAME?,-1,Twiiter_dataSet_Sentiment140
1975, i'll be leaving home tomorrow.,0,Twiiter_dataSet_Sentiment140
1976, ill deff be going up early on Tuesday will you? What time at?,-1,Twiiter_dataSet_Sentiment140
1977, I'll get home like 5pm today it will be a long day no hangover just my body is drain out n my legs hurt ;-( I'm dehrydrated,-1,Twiiter_dataSet_Sentiment140
1978, I'll get my son Tommi to visit at me tomorrow from Oulu. So nice ),1,Twiiter_dataSet_Sentiment140
1979, I'm a sad panda today. I want a slurpee damnit!,-1,Twiiter_dataSet_Sentiment140
1980," I'm about to turn down a great job offer in LA. Raise, paid for accomodations, rental car, weekly expenses paid...I have my reasons.",1,Twiiter_dataSet_Sentiment140
1981, im almost done with this portrait. woo. hmm.. maybe i should draw andrew bisante with my new pastels !!,1,Twiiter_dataSet_Sentiment140
1982, I'm back online!,1,Twiiter_dataSet_Sentiment140
1983," im back, but now going offline seeya guys  have fun on twitterrr~  night lvoe ya.",1,Twiiter_dataSet_Sentiment140
1984, im being attacked by a moth!!  its scary stuff  haha!,-1,Twiiter_dataSet_Sentiment140
1985, I'm being confused..,-1,Twiiter_dataSet_Sentiment140
1986, i'm board :b and happy for tomorrow,1,Twiiter_dataSet_Sentiment140
1987, I'm Bored... Bored....Bored Again And Developing A Headache And I Want A Piece Of Carrot Cake mmm,-1,Twiiter_dataSet_Sentiment140
1988, I'm boreddddd...rain rain go away.,-1,Twiiter_dataSet_Sentiment140
1989," im buzzed and followed friends to punk ass bar, possibility of me getnin laid minimal ",1,Twiiter_dataSet_Sentiment140
1990," Im crushed, How could i have been so stupid?... ~!$@M@NTH@ !~",-1,Twiiter_dataSet_Sentiment140
1991, I'm depressed about the cavs loss now I'm checking out the Da Vinci Code for the first time!,-1,Twiiter_dataSet_Sentiment140
1992, Im dying of thirst and I wish I was in a large body of water somewhere in Hawaii!! Anything with clear water actually!!!,-1,Twiiter_dataSet_Sentiment140
1993, I'm exactly where I want to be. )),0,Twiiter_dataSet_Sentiment140
1994," I'm exhausted. Having pasta soon, thank god.",-1,Twiiter_dataSet_Sentiment140
1995, im followin demi she rocks,0,Twiiter_dataSet_Sentiment140
1996, I'm freaking out    ~ I got something to admit ~,-1,Twiiter_dataSet_Sentiment140
1997, im fukin bored im goin on gs 4 a bit,-1,Twiiter_dataSet_Sentiment140
1998, finally awake!!!!,1,Twiiter_dataSet_Sentiment140
1999,#NAME?,0,Twiiter_dataSet_Sentiment140
2000, finally finished. now i can sleep peacefully!,1,Twiiter_dataSet_Sentiment140
